@relation 'sysdev-weka.filters.unsupervised.attribute.Remove-R1-8,10,12-14,16-22'

@attribute x-mean1000 numeric
@attribute z-mean1000 numeric
@attribute abs-var1000 numeric
@attribute class {WALKING,STANDING,SITTING}

@data
-3.714269,8.752435,1.720755,SITTING
-3.591686,8.825985,1.269584,SITTING
-3.409343,8.887277,0.757345,SITTING
-3.31996,8.938353,0.548146,SITTING
-3.224469,8.993871,0.287482,SITTING
-3.171172,9.020519,0.22497,SITTING
-3.104551,8.993871,0.190232,SITTING
-3.064578,8.980546,0.223633,SITTING
-3.077347,8.925584,0.520594,SITTING
-3.026271,8.925584,0.874056,SITTING
-2.987964,8.861739,1.218256,SITTING
-2.987964,8.70851,1.634592,SITTING
-2.975195,8.580819,2.426636,SITTING
-2.891363,8.420928,2.991184,SITTING
-2.89858,8.376514,3.21374,SITTING
-2.89858,8.28713,3.590553,SITTING
-2.89858,8.172209,3.839803,SITTING
-2.873042,8.044518,3.758986,SITTING
-2.936887,7.916827,5.132066,SITTING
-2.987964,7.763598,6.339832,SITTING
-3.064578,7.559293,6.623105,SITTING
-3.153962,7.278373,6.701336,SITTING
-3.256114,6.997454,6.764093,SITTING
-3.383805,6.754841,6.489075,SITTING
-3.524265,6.588843,6.336214,SITTING
-3.651956,6.422845,6.200688,SITTING
-3.738785,6.362064,6.165146,SITTING
-3.894568,6.039773,5.034284,SITTING
-3.959435,5.95754,4.921003,SITTING
-4.057502,5.785924,4.262379,SITTING
-4.180085,5.614307,3.482454,SITTING
-4.302668,5.528499,2.645342,SITTING
-4.412993,5.442691,2.063029,SITTING
-4.486542,5.344625,1.875379,SITTING
-4.584609,5.222041,1.755051,SITTING
-4.694934,5.148492,1.59321,SITTING
-4.793,5.099458,1.488319,SITTING
-4.891067,5.074942,1.485618,SITTING
-5.094861,4.941633,1.391408,SITTING
-5.0872,4.952359,1.338423,SITTING
-5.136233,4.878809,1.295081,SITTING
-5.185266,4.854292,1.232426,SITTING
-5.258816,4.86655,0.439542,SITTING
-5.246558,4.903325,0.302279,SITTING
-5.246558,4.964617,0.149176,SITTING
-5.222041,5.050425,0.152716,SITTING
-5.197525,5.173008,0.162755,SITTING
-5.16075,5.30785,0.198624,SITTING
-5.123975,5.418174,0.216613,SITTING
-5.062683,5.430433,0.195219,SITTING
-4.941632,5.465165,0.155108,SITTING
-4.915583,5.491724,0.173184,SITTING
-4.852249,5.643932,0.169641,SITTING
-4.813942,5.720546,0.148413,SITTING
-4.762865,5.809929,0.11599,SITTING
-4.724558,5.848237,0.111262,SITTING
-4.624727,5.975927,0.11183,SITTING
-4.610192,5.995914,0.110112,SITTING
-4.541148,6.087367,0.10149,SITTING
-4.513288,6.115226,0.092319,SITTING
-4.471498,6.143086,0.071592,SITTING
-4.443638,6.184876,0.064175,SITTING
-4.421749,6.318868,0.059056,SITTING
-4.39767,6.328354,0.051123,SITTING
-4.328717,6.263231,0.048046,SITTING
-4.309563,6.301539,0.032035,SITTING
-4.331271,6.333461,0.025172,SITTING
-4.328717,6.339846,0.023633,SITTING
-4.29041,6.333461,0.020266,SITTING
-4.26852,6.326165,0.015716,SITTING
-4.29041,6.282385,0.010857,SITTING
-4.29041,6.294172,0.011692,SITTING
-4.266836,6.294172,0.005167,SITTING
-4.264872,6.307923,0.005559,SITTING
-4.266836,6.294172,0.005167,SITTING
-4.266836,6.294172,0.005167,SITTING
-4.26852,6.282385,0.004827,SITTING
-4.29041,6.282385,0.010857,SITTING
-4.29041,6.27217,0.010133,SITTING
-4.31827,6.268455,0.006549,SITTING
-4.315948,6.256847,0.006053,SITTING
-4.324461,6.26536,0.007826,SITTING
-4.321056,6.251739,0.007131,SITTING
-4.324461,6.26536,0.007826,SITTING
-4.328717,6.244078,0.008667,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.26536,0,SITTING
-4.29041,6.29941,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.296315,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.296315,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.294172,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.270598,0,SITTING
-4.29041,6.294172,0,SITTING
-4.29041,6.282385,0,SITTING
-4.29041,6.282385,0.003768,SITTING
-4.29041,6.304275,0.003768,SITTING
-4.3123,6.282385,0.008339,SITTING
-4.31084,6.27217,0.007869,SITTING
-4.328717,6.282385,0.010947,SITTING
-4.347871,6.320692,0.013827,SITTING
-4.380544,6.345479,0.017521,SITTING
-4.392562,6.384538,0.016596,SITTING
-4.409588,6.452639,0.019647,SITTING
-4.443639,6.520741,0.023307,SITTING
-4.467833,6.516261,0.022176,SITTING
-4.489607,6.496906,0.02115,SITTING
-4.53235,6.484002,0.021195,SITTING
-4.548479,6.484002,0.024569,SITTING
-4.550899,6.496906,0.034648,SITTING
-4.566222,6.542874,0.071785,SITTING
-4.567681,6.581546,0.086716,SITTING
-4.582937,6.616703,0.088005,SITTING
-4.570219,6.648802,0.105225,SITTING
-4.55856,6.690996,0.109108,SITTING
-4.545791,6.742072,0.274619,SITTING
-4.533022,6.818687,0.491497,SITTING
-4.520253,6.882532,0.789909,SITTING
-4.503598,6.995233,1.125096,SITTING
-4.476949,7.075178,1.442215,SITTING
-4.423652,7.181772,1.778588,SITTING
-4.383679,7.288366,2.124453,SITTING
-4.330382,7.381636,2.420366,SITTING
-4.303179,7.444371,2.53474,SITTING
-4.264871,7.520986,2.615465,SITTING
-4.213795,7.5976,2.6599,SITTING
-4.143843,7.661446,2.767473,SITTING
-4.013138,7.851158,2.444412,SITTING
-3.997882,7.898254,2.422312,SITTING
-3.910986,8.113836,2.072203,SITTING
-3.830723,8.274361,1.778277,SITTING
-3.725882,8.387267,1.012115,SITTING
-3.639187,8.561665,0.079955,SITTING
-3.639187,8.561665,0.057886,SITTING
-3.64144,8.508711,0.058668,SITTING
-3.639187,8.465897,0.069972,SITTING
-3.677494,8.418577,0.466593,SITTING
-3.754109,8.331822,0.982504,SITTING
-3.811569,8.236054,1.523391,SITTING
-3.849877,8.101979,2.006037,SITTING
-3.907337,7.967903,2.662239,SITTING
-3.964798,7.795521,3.151995,SITTING
-4.001979,7.643419,3.530424,SITTING
-4.074086,7.391042,3.816666,SITTING
-4.120155,7.201759,4.066655,SITTING
-4.161375,7.016271,4.313183,SITTING
-4.198472,6.849332,4.37331,SITTING
-4.29041,6.500132,4.097765,SITTING
-4.321055,6.374323,4.069705,SITTING
-4.382347,6.113834,3.735704,SITTING
-4.407155,5.983224,3.672799,SITTING
-4.450935,5.720546,3.205967,SITTING
-4.457568,5.61375,3.074425,SITTING
-4.513288,5.376942,2.564553,SITTING
-4.530246,5.289729,2.502481,SITTING
-4.545791,5.222552,2.441635,SITTING
-4.560092,5.173008,2.402293,SITTING
-4.573294,5.127275,2.384443,SITTING
-4.608654,4.938686,1.979488,SITTING
-4.644015,4.761883,1.490146,SITTING
-4.691162,4.585081,0.902104,SITTING
-4.726522,4.420065,0.365283,SITTING
-4.738309,4.255049,0.245264,SITTING
-4.750096,4.113607,0.178207,SITTING
-4.77367,3.972165,0.143358,SITTING
-4.797243,3.854297,0.105383,SITTING
-4.80903,3.760002,0.104637,SITTING
-4.829775,3.616202,0.107061,SITTING
-4.832604,3.61856,0.110158,SITTING
-4.844391,3.594986,0.10922,SITTING
-4.844391,3.583199,0.10922,SITTING
-4.842033,3.579427,0.105807,SITTING
-4.842033,3.567169,0.104801,SITTING
-4.842033,3.542652,0.106172,SITTING
-4.844391,3.547839,0.102172,SITTING
-4.844391,3.547839,0.103359,SITTING
-4.854292,3.567169,0.093991,SITTING
-4.86655,3.579427,0.066252,SITTING
-4.865018,3.60088,0.063816,SITTING
-4.865018,3.60088,0.063437,SITTING
-4.865018,3.58811,0.063816,SITTING
-4.865018,3.575341,0.059377,SITTING
-4.865018,3.575341,0.054744,SITTING
-4.863352,3.610873,0.041416,SITTING
-4.863352,3.637521,0.041416,SITTING
-4.876676,3.650845,0.041295,SITTING
-4.890001,3.637521,0.024081,SITTING
-4.890001,3.650845,0.023503,SITTING
-4.890001,3.650845,0.023503,SITTING
-4.890001,3.637521,0.023503,SITTING
-4.890001,3.624197,0.023503,SITTING
-4.890001,3.624197,0.019626,SITTING
-4.889395,3.621774,0.019719,SITTING
-4.875465,3.621774,0.026548,SITTING
-4.875465,3.635704,0.026571,SITTING
-4.872679,3.677494,0.027624,SITTING
-4.874139,3.692087,0.031231,SITTING
-4.875465,3.719284,0.030768,SITTING
-4.875465,3.733214,0.031191,SITTING
-4.875465,3.733214,0.030768,SITTING
-4.874139,3.75046,0.031231,SITTING
-4.872679,3.769431,0.032418,SITTING
-4.872679,3.800077,0.035899,SITTING
-4.872679,3.800077,0.034578,SITTING
-4.888002,3.8154,0.028973,SITTING
-4.882894,3.92266,0.029498,SITTING
-4.862464,3.943091,0.02975,SITTING
-4.845864,3.926491,0.028145,SITTING
-4.845864,3.926491,0.025171,SITTING
-4.865018,3.945645,0.019741,SITTING
-4.845864,3.964798,0.036859,SITTING
-4.81319,3.947898,0.068559,SITTING
-4.777137,3.893817,0.081712,SITTING
-4.750096,3.811569,0.079244,SITTING
-4.750096,3.734955,0.13902,SITTING
-4.730943,3.696648,0.153542,SITTING
-4.723056,3.64144,0.156703,SITTING
-4.716045,3.592367,0.148112,SITTING
-4.709773,3.548459,0.144322,SITTING
-4.709773,3.53233,0.144322,SITTING
-4.734773,3.508942,0.13739,SITTING
-4.780742,3.447651,0.195051,SITTING
-4.842033,3.401682,0.255237,SITTING
-4.903325,3.400222,0.279556,SITTING
-4.947105,3.371036,0.28302,SITTING
-4.976291,3.327256,0.283106,SITTING
-5.000834,3.315316,0.270285,SITTING
-5.036568,3.29109,0.261974,SITTING
-5.069323,3.256114,0.260318,SITTING
-5.111716,3.211678,0.26291,SITTING
-5.173008,3.12587,0.326463,SITTING
-5.233357,3.076365,0.404423,SITTING
-5.292291,2.993857,0.412796,SITTING
-5.363012,2.94671,0.436222,SITTING
-5.421946,2.875989,0.44462,SITTING
-5.492667,2.805268,0.457245,SITTING
-5.598749,2.72276,0.486255,SITTING
-5.716617,2.663826,0.451749,SITTING
-5.858059,2.616678,0.482084,SITTING
-6.011288,2.569531,0.667688,SITTING
-6.106456,2.542465,0.813568,SITTING
-6.242659,2.508414,0.931916,SITTING
-6.378863,2.474363,0.991824,SITTING
-6.60063,2.439876,1.018984,SITTING
-6.765646,2.404515,1.023602,SITTING
-6.930661,2.333794,1.084245,SITTING
-7.08389,2.298434,1.0866,SITTING
-7.213546,2.27486,1.137479,SITTING
-7.367246,2.206496,1.157424,SITTING
-7.489829,2.169722,1.097854,SITTING
-7.612412,2.132947,0.992982,SITTING
-7.649659,2.133418,0.965707,SITTING
-7.857578,2.083913,0.743594,SITTING
-7.980162,2.071655,0.652008,SITTING
-8.580819,2.096817,0.186018,SITTING
-8.661466,2.096817,0.153273,SITTING
-8.672756,2.099236,0.146851,SITTING
-8.829816,2.145205,0.083179,SITTING
-8.868123,2.145205,0.077029,SITTING
-8.887277,2.188985,0.07367,SITTING
-8.865387,2.188985,0.064434,SITTING
-8.865387,2.188985,0.078866,SITTING
-8.865387,2.167095,0.069255,SITTING
-8.917923,2.145205,0.049559,SITTING
-8.915137,2.145205,0.045285,SITTING
-8.938353,2.145205,0.04599,SITTING
-8.934424,2.145205,0.042784,SITTING
-8.952946,2.145205,0.053467,SITTING
-8.996726,2.145205,0.036254,SITTING
-8.996726,2.145205,0.040729,SITTING
-8.996726,2.145205,0.039489,SITTING
-9.00986,2.145205,0.052663,SITTING
-9.002198,2.164359,0.05107,SITTING
-8.977411,2.181259,0.073426,SITTING
-8.977411,2.199286,0.07422,SITTING
-8.955378,2.213307,0.078003,SITTING
-8.938353,2.247358,0.080594,SITTING
-8.919535,2.27424,0.082761,SITTING
-8.887277,2.306499,0.086311,SITTING
-8.871954,2.32908,0.0862,SITTING
-8.838889,2.387145,0.08951,SITTING
-8.822759,2.435533,0.090039,SITTING
-8.810662,2.451663,0.086045,SITTING
-8.770531,2.480849,0.106161,SITTING
-8.747978,2.493452,0.102569,SITTING
-8.714061,2.50496,0.110192,SITTING
-8.687413,2.531608,0.113511,SITTING
-8.619126,2.553815,0.258412,SITTING
-8.542512,2.592122,0.33001,SITTING
-8.42759,2.61766,0.473276,SITTING
-8.325437,2.655968,0.608737,SITTING
-8.249844,2.672312,0.685193,SITTING
-8.168279,2.687399,0.881002,SITTING
-8.073985,2.72276,0.902929,SITTING
-7.991477,2.75812,0.884486,SITTING
-7.920756,2.781694,0.877175,SITTING
-7.784029,2.83167,0.824982,SITTING
-7.685962,2.83167,0.901451,SITTING
-7.612412,2.843928,0.935629,SITTING
-7.563379,2.856187,0.882942,SITTING
-7.538862,2.868445,0.893082,SITTING
-7.502087,2.868445,0.858397,SITTING
-7.440796,2.868445,0.820566,SITTING
-7.342219,2.873042,0.774828,SITTING
-7.291142,2.847504,0.740123,SITTING
-7.240066,2.834735,0.675648,SITTING
-7.09032,2.8417,0.559536,SITTING
-7.04853,2.8417,0.517032,SITTING
-7.00475,2.831086,0.468784,SITTING
-7.033207,2.819412,0.47047,SITTING
-7.079176,2.804089,0.452497,SITTING
-7.125144,2.788766,0.447862,SITTING
-7.186436,2.773443,0.332687,SITTING
-7.218784,2.741095,0.339136,SITTING
-7.225953,2.741991,0.326382,SITTING
-7.217082,2.742797,0.312529,SITTING
-7.274341,2.75812,0.176825,SITTING
-7.286886,2.75812,0.119155,SITTING
-7.23581,2.75812,0.059949,SITTING
-7.218784,2.75812,0.039654,SITTING
-7.218784,2.75812,0.039654,SITTING
-7.225953,2.75812,0.041022,SITTING
-7.209824,2.75812,0.04119,SITTING
-7.209824,2.774249,0.04119,SITTING
-7.193694,2.774249,0.044281,SITTING
-7.209824,2.75812,0.04119,SITTING
-7.209824,2.75812,0.04119,SITTING
-7.218784,2.775145,0.042069,SITTING
-7.209824,2.790379,0.044222,SITTING
-7.193694,2.790379,0.044372,SITTING
-7.193694,2.790379,0.041164,SITTING
-7.177565,2.790379,0.043881,SITTING
-7.171113,2.788766,0.041908,SITTING
-7.161436,2.790379,0.041829,SITTING
-7.177565,2.790379,0.040175,SITTING
-7.171113,2.788766,0.038334,SITTING
-7.171113,2.788766,0.04076,SITTING
-7.171113,2.804089,0.036895,SITTING
-7.161436,2.806508,0.037626,SITTING
-7.161436,2.806508,0.037626,SITTING
-7.167708,2.809196,0.039659,SITTING
-7.167708,2.809196,0.035083,SITTING
-7.161436,2.806508,0.035193,SITTING
-7.177565,2.806508,0.034566,SITTING
-7.161436,2.806508,0.035193,SITTING
-7.177565,2.806508,0.034566,SITTING
-7.171113,2.819412,0.034866,SITTING
-7.171113,2.819412,0.030567,SITTING
-7.179869,2.816493,0.034441,SITTING
-7.179869,2.8019,0.034441,SITTING
-7.194462,2.8019,0.035496,SITTING
-7.201759,2.804089,0.038578,SITTING
-7.209056,2.8019,0.037497,SITTING
-7.209056,2.8019,0.037497,SITTING
-7.215689,2.79991,0.0395,SITTING
-7.215689,2.79991,0.0395,SITTING
-7.201759,2.81384,0.039152,SITTING
-7.223649,2.831086,0.041097,SITTING
-7.229619,2.841699,0.047379,SITTING
-7.215689,2.869559,0.050747,SITTING
-7.201759,2.911349,0.050555,SITTING
-7.201759,2.980999,0.058821,SITTING
-7.168448,3.091226,0.128847,SITTING
-7.115151,3.237793,0.281616,SITTING
-7.035206,3.397684,0.749622,SITTING
-6.95526,3.5709,1.288554,SITTING
-6.895301,3.72857,1.608786,SITTING
-6.805918,3.920106,2.128595,SITTING
-6.729303,4.098873,2.538534,SITTING
-6.63992,4.27764,2.90042,SITTING
-6.576074,4.456407,3.119389,SITTING
-6.49946,4.635174,3.208696,SITTING
-6.447873,4.756225,3.349779,SITTING
-6.333462,5.031016,3.531842,SITTING
-6.244078,5.235321,3.5552,SITTING
-6.102508,5.542889,3.444838,SITTING
-6.022562,5.742753,3.351502,SITTING
-5.822699,6.245902,2.829422,SITTING
-5.794839,6.310245,2.74373,SITTING
-5.69733,6.505264,2.317135,SITTING
-5.59982,6.714213,1.766869,SITTING
-5.502311,6.895301,1.397228,SITTING
-5.432661,7.07639,0.93881,SITTING
-5.349082,7.215689,0.478952,SITTING
-5.253563,7.354988,0.061521,SITTING
-5.251573,7.368918,0.059387,SITTING
-5.237643,7.410708,0.054288,SITTING
-5.223713,7.438567,0.061245,SITTING
-5.209783,7.438567,0.055555,SITTING
-5.209783,7.452497,0.049142,SITTING
-5.209783,7.466427,0.048593,SITTING
-5.209783,7.494287,0.044623,SITTING
-5.195853,7.494287,0.042838,SITTING
-5.180597,7.50092,0.03249,SITTING
-5.181923,7.494287,0.031635,SITTING
-5.180597,7.471734,0.036291,SITTING
-5.167993,7.452497,0.036826,SITTING
-5.16981,7.434934,0.058294,SITTING
-5.156486,7.408285,0.067944,SITTING
-5.156486,7.368312,0.154688,SITTING
-5.158707,7.32945,0.279537,SITTING
-5.16075,7.26918,0.415342,SITTING
-5.16075,7.171113,0.513244,SITTING
-5.158707,7.061299,0.597523,SITTING
-5.173008,6.97498,0.671798,SITTING
-5.196459,6.782045,0.741937,SITTING
-5.223107,6.662127,0.831888,SITTING
-5.251573,6.477404,0.9314,SITTING
-5.26308,6.368993,0.966696,SITTING
-5.289729,6.222426,1.007318,SITTING
-5.329701,6.062535,0.96421,SITTING
-5.369674,5.915969,0.995724,SITTING
-5.409647,5.742753,1.024285,SITTING
-5.44962,5.556214,1.022309,SITTING
-5.516241,5.265503,0.926516,SITTING
-5.55803,5.042624,0.835237,SITTING
-5.61375,4.819746,0.722892,SITTING
-5.649483,4.743434,0.719836,SITTING
-5.689456,4.556895,0.596234,SITTING
-5.756077,4.370355,0.430025,SITTING
-5.836023,4.183815,0.405008,SITTING
-5.955941,4.023924,0.418105,SITTING
-6.075859,3.864033,0.570878,SITTING
-6.182453,3.704142,0.665867,SITTING
-6.275723,3.5709,0.710698,SITTING
-6.355669,3.464306,0.68448,SITTING
-6.477404,3.301386,0.60568,SITTING
-6.560983,3.231737,0.578781,SITTING
-6.726749,3.049255,0.518629,SITTING
-6.818687,2.987964,0.49482,SITTING
-6.910624,2.957318,0.455472,SITTING
-6.971915,2.911349,0.422348,SITTING
-7.033207,2.86538,0.39965,SITTING
-7.094499,2.86538,0.37621,SITTING
-7.106903,2.874866,0.358713,SITTING
-7.201759,2.880703,0.335121,SITTING
-7.263051,2.911349,0.321605,SITTING
-7.293696,2.926672,0.278215,SITTING
-7.278374,2.941995,0.362084,SITTING
-7.278374,2.972641,0.383331,SITTING
-7.242082,3.01619,0.421234,SITTING
-7.263051,3.049255,0.425487,SITTING
-7.247728,3.095224,0.382712,SITTING
-7.217082,3.110547,0.36575,SITTING
-7.186436,3.141193,0.414673,SITTING
-7.15579,3.187161,0.511255,SITTING
-7.121496,3.239697,0.551459,SITTING
-7.07639,3.287457,0.602537,SITTING
-7.04853,3.343176,0.60709,SITTING
-7.00674,3.412826,0.594,SITTING
-6.995233,3.450982,0.56908,SITTING
-6.997454,3.46042,0.547218,SITTING
-6.999497,3.469103,0.530892,SITTING
-6.933608,3.524265,0.547209,SITTING
-6.925947,3.518136,0.578242,SITTING
-6.895301,3.549803,0.554493,SITTING
-6.920839,3.575341,0.564692,SITTING
-6.90807,3.626418,0.543314,SITTING
-6.882532,3.690263,0.53032,SITTING
-6.864655,3.714269,0.509558,SITTING
-6.82788,3.751044,0.491525,SITTING
-6.791105,3.77556,0.431962,SITTING
-6.778847,3.800077,0.422047,SITTING
-6.803364,3.824594,0.377941,SITTING
-6.815622,3.836852,0.365253,SITTING
-6.76761,3.843492,0.300131,SITTING
-6.715423,3.877358,0.241326,SITTING
-6.716534,3.86903,0.231378,SITTING
-6.716534,3.881799,0.224698,SITTING
-6.776123,3.762621,0.168282,SITTING
-6.759097,3.762621,0.144205,SITTING
-6.778126,3.803683,0.076223,SITTING
-6.724045,3.821709,0.080457,SITTING
-6.62715,3.811569,0.034518,SITTING
-6.607997,3.754109,0.028973,SITTING
-6.624204,3.677494,0.025889,SITTING
-6.610733,3.677494,0.026416,SITTING
-6.639919,3.677494,0.024813,SITTING
-6.602773,3.677494,0.028017,SITTING
-6.602773,3.677494,0.028017,SITTING
-6.588843,3.677494,0.02804,SITTING
-6.588843,3.703032,0.02804,SITTING
-6.563305,3.703032,0.026334,SITTING
-6.558197,3.70814,0.029586,SITTING
-6.558197,3.738786,0.029586,SITTING
-6.547053,3.733214,0.028526,SITTING
-6.527551,3.769431,0.025071,SITTING
-6.519193,3.761073,0.024059,SITTING
-6.491334,3.788933,0.01902,SITTING
-6.48669,3.779647,0.017932,SITTING
-6.463474,3.816793,0.011944,SITTING
-6.461152,3.805185,0.01113,SITTING
-6.46626,3.830723,0.012877,SITTING
-6.463474,3.816793,0.011944,SITTING
-6.46626,3.800077,0.012877,SITTING
-6.46626,3.830723,0.012877,SITTING
-6.491334,3.816793,0.01902,SITTING
-6.48669,3.805185,0.017932,SITTING
-6.519193,3.816793,0.024451,SITTING
-6.512228,3.830723,0.023114,SITTING
-6.537767,3.805185,0.027394,SITTING
-6.537767,3.805185,0.027394,SITTING
-6.558197,3.800077,0.029586,SITTING
-6.558197,3.800077,0.029586,SITTING
-6.523173,3.852613,0.025158,SITTING
-6.512229,3.830723,0.023114,SITTING
-6.48669,3.779647,0.017121,SITTING
-6.48669,3.779647,0.017121,SITTING
-6.523173,3.765053,0.025158,SITTING
-6.512228,3.754108,0.023114,SITTING
-6.537767,3.779647,0.027394,SITTING
-6.558197,3.769431,0.029586,SITTING
-6.547053,3.761073,0.028526,SITTING
-6.563305,3.754109,0.029962,SITTING
-6.553482,3.748215,0.029177,SITTING
-6.588843,3.72857,0.030818,SITTING
-6.577056,3.724641,0.030636,SITTING
-6.614381,3.703032,0.029962,SITTING
-6.60063,3.701068,0.030636,SITTING
-6.550536,3.715801,0.028892,SITTING
-6.550536,3.715801,0.028892,SITTING
-6.512229,3.754108,0.023114,SITTING
-6.512229,3.754108,0.023114,SITTING
-6.537767,3.779647,0.027394,SITTING
-6.527551,3.800077,0.025887,SITTING
-6.519193,3.788933,0.024451,SITTING
-6.519193,3.788933,0.024451,SITTING
-6.519193,3.816793,0.024059,SITTING
-6.512229,3.830723,0.023022,SITTING
-6.506335,3.818936,0.022008,SITTING
-6.479394,3.808833,0.033305,SITTING
-6.456045,3.820508,0.034048,SITTING
-6.413724,3.852613,0.038777,SITTING
-6.394753,3.861369,0.037735,SITTING
-6.359,3.86903,0.048864,SITTING
-6.345479,3.87579,0.046747,SITTING
-6.304275,3.874503,0.056647,SITTING
-6.260495,3.852613,0.047428,SITTING
-6.238605,3.852613,0.046481,SITTING
-6.199877,3.889657,0.038281,SITTING
-6.154694,3.856261,0.028747,SITTING
-6.15273,3.866084,0.026619,SITTING
-6.151046,3.852613,0.024784,SITTING
-6.129156,3.874503,0.022311,SITTING
-6.129156,3.889657,0.023892,SITTING
-6.129156,3.874503,0.022311,SITTING
-6.129156,3.881799,0.020925,SITTING
-6.151046,3.874503,0.02957,SITTING
-6.176303,3.84251,0.026064,SITTING
-6.172936,3.830723,0.024207,SITTING
-6.190448,3.840938,0.029446,SITTING
-6.186617,3.849877,0.027658,SITTING
-6.183237,3.839736,0.028678,SITTING
-6.180232,3.847748,0.027097,SITTING
-6.180232,3.847748,0.027097,SITTING
-6.180232,3.864774,0.024662,SITTING
-6.16521,3.839736,0.019943,SITTING
-6.16521,3.857763,0.019943,SITTING
-6.16521,3.857763,0.022099,SITTING
-6.16521,3.87579,0.022099,SITTING
-6.167463,3.849877,0.021187,SITTING
-6.167463,3.86903,0.021187,SITTING
-6.16521,3.87579,0.022099,SITTING
-6.16521,3.87579,0.022099,SITTING
-6.163207,3.864774,0.020873,SITTING
-6.146181,3.864774,0.013937,SITTING
-6.129156,3.881799,0.007117,SITTING
-6.149587,3.92266,0.008093,SITTING
-6.170017,3.92266,0.010151,SITTING
-6.170017,3.943091,0.011969,SITTING
-6.170017,3.943091,0.011969,SITTING
-6.167463,3.983952,0.014217,SITTING
-6.16521,3.983952,0.013395,SITTING
-6.14831,4.022259,0.020035,SITTING
-6.129156,4.020006,0.03229,SITTING
-6.111129,4.038033,0.043619,SITTING
-6.075075,4.092114,0.095007,SITTING
-6.061055,4.137181,0.097361,SITTING
-6.048509,4.193634,0.093569,SITTING
-6.037219,4.229118,0.09003,SITTING
-5.992953,4.341486,0.106438,SITTING
-5.958902,4.426613,0.123127,SITTING
-5.919475,4.53235,0.157482,SITTING
-5.854957,4.709773,0.344094,SITTING
-5.807376,4.826711,0.526373,SITTING
-5.746084,4.995263,0.685045,SITTING
-5.705953,5.122224,0.900951,SITTING
-5.66947,5.223713,1.107105,SITTING
-5.636159,5.316377,1.246058,SITTING
-5.618393,5.401319,1.283853,SITTING
-5.567317,5.554548,1.400216,SITTING
-5.432661,5.850559,1.442017,SITTING
-5.376942,6.003788,1.490577,SITTING
-5.321222,6.143087,1.440517,SITTING
-5.265503,6.310245,1.397168,SITTING
-5.249756,6.368993,1.406087,SITTING
-5.209783,6.51556,1.331413,SITTING
-5.140133,6.783862,1.179244,SITTING
-5.112274,6.909231,1.120904,SITTING
-5.034664,7.121496,0.819373,SITTING
-4.903325,7.661446,0,SITTING
-8.200811,1.140023,2.089127,STANDING
-8.309722,0.67185,2.241128,STANDING
-8.156493,0.377179,2.409823,STANDING
-7.820804,-0.171616,2.297197,STANDING
-7.885396,-0.377179,2.47075,STANDING
-7.84532,-0.698724,2.967149,STANDING
-7.732167,-0.884013,3.416177,STANDING
-7.578938,-1.367273,3.458605,STANDING
-7.722737,-1.801972,2.685173,STANDING
-7.732167,-1.897681,2.387336,STANDING
-7.612412,-1.985847,2.347823,STANDING
-7.526604,-1.949072,2.198232,STANDING
-7.554852,-1.892044,2.023357,STANDING
-7.5976,-1.9409,1.869522,STANDING
-7.466427,-2.200924,1.642089,STANDING
-7.514879,-2.265123,1.093498,STANDING
-7.61037,-2.298434,0.055102,STANDING
-7.627395,-2.264383,0.048936,STANDING
-7.553284,-2.253367,0.065147,STANDING
-7.43671,-2.32908,0.042238,STANDING
-7.41628,-2.32908,0.038178,STANDING
-7.43671,-2.34951,0.042238,STANDING
-7.46991,-2.375049,0.059174,STANDING
-7.51723,-2.397582,0.094439,STANDING
-7.593344,-2.315459,0.135194,STANDING
-7.64442,-2.213307,0.138388,STANDING
-7.54854,-2.064558,0.228421,STANDING
-7.313198,-1.671588,0.448157,STANDING
